id,nome,arquivo,categoria,fonte,x,y,largura,altura,fundo
s03_inventario_tesouros_08,inventario_tesouros_08,assets_individuais/inventario_tesouros/inventario_tesouros_08.png,inventario_tesouros,03-1000614717.png,511,95,71,100,transparente
s03_inventario_tesouros_09,inventario_tesouros_09,assets_individuais/inventario_tesouros/inventario_tesouros_09.png,inventario_tesouros,03-1000614717.png,576,95,65,100,transparente
s03_inventario_tesouros_10,inventario_tesouros_10,assets_individuais/inventario_tesouros/inventario_tesouros_10.png,inventario_tesouros,03-1000614717.png,639,95,76,100,transparente
s03_inventario_tesouros_11,inventario_tesouros_11,assets_individuais/inventario_tesouros/inventario_tesouros_11.png,inventario_tesouros,03-1000614717.png,722,95,49,100,transparente
s03_inventario_tesouros_12,inventario_tesouros_12,assets_individuais/inventario_tesouros/inventario_tesouros_12.png,inventario_tesouros,03-1000614717.png,775,95,101,100,transparente
s03_inventario_tesouros_13,inventario_tesouros_13,assets_individuais/inventario_tesouros/inventario_tesouros_13.png,inventario_tesouros,03-1000614717.png,877,95,80,100,transparente
s03_inventario_tesouros_14,inventario_tesouros_14,assets_individuais/inventario_tesouros/inventario_tesouros_14.png,inventario_tesouros,03-1000614717.png,955,95,80,100,transparente
s03_inventario_tesouros_15,inventario_tesouros_15,assets_individuais/inventario_tesouros/inventario_tesouros_15.png,inventario_tesouros,03-1000614717.png,1035,95,48,100,transparente
s03_inventario_tesouros_16,inventario_tesouros_16,assets_individuais/inventario_tesouros/inventario_tesouros_16.png,inventario_tesouros,03-1000614717.png,1085,95,57,100,transparente
s03_inventario_tesouros_17,inventario_tesouros_17,assets_individuais/inventario_tesouros/inventario_tesouros_17.png,inventario_tesouros,03-1000614717.png,1144,95,58,100,transparente
s03_inventario_tesouros_18,inventario_tesouros_18,assets_individuais/inventario_tesouros/inventario_tesouros_18.png,inventario_tesouros,03-1000614717.png,1204,95,51,100,transparente
s03_inventario_tesouros_19,inventario_tesouros_19,assets_individuais/inventario_tesouros/inventario_tesouros_19.png,inventario_tesouros,03-1000614717.png,1258,95,53,100,transparente
s03_inventario_tesouros_20,inventario_tesouros_20,assets_individuais/inventario_tesouros/inventario_tesouros_20.png,inventario_tesouros,03-1000614717.png,1313,95,65,100,transparente
s03_inventario_tesouros_21,inventario_tesouros_21,assets_individuais/inventario_tesouros/inventario_tesouros_21.png,inventario_tesouros,03-1000614717.png,1379,95,72,100,transparente
s03_inventario_tesouros_22,inventario_tesouros_22,assets_individuais/inventario_tesouros/inventario_tesouros_22.png,inventario_tesouros,03-1000614717.png,1450,95,80,100,transparente
s03_alquimia_magia_livros_01,alquimia_magia_livros_01,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_01.png,alquimia_magia_livros,03-1000614717.png,11,183,59,107,transparente
s03_alquimia_magia_livros_02,alquimia_magia_livros_02,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_02.png,alquimia_magia_livros,03-1000614717.png,76,183,54,107,transparente
s03_alquimia_magia_livros_03,alquimia_magia_livros_03,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_03.png,alquimia_magia_livros,03-1000614717.png,133,183,56,107,transparente
s03_alquimia_magia_livros_04,alquimia_magia_livros_04,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_04.png,alquimia_magia_livros,03-1000614717.png,195,183,53,107,transparente
s03_alquimia_magia_livros_05,alquimia_magia_livros_05,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_05.png,alquimia_magia_livros,03-1000614717.png,255,183,54,107,transparente
s03_alquimia_magia_livros_06,alquimia_magia_livros_06,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_06.png,alquimia_magia_livros,03-1000614717.png,313,183,52,107,transparente
s03_alquimia_magia_livros_07,alquimia_magia_livros_07,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_07.png,alquimia_magia_livros,03-1000614717.png,371,183,57,107,transparente
s03_alquimia_magia_livros_08,alquimia_magia_livros_08,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_08.png,alquimia_magia_livros,03-1000614717.png,435,183,41,107,transparente
s03_alquimia_magia_livros_09,alquimia_magia_livros_09,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_09.png,alquimia_magia_livros,03-1000614717.png,486,183,47,107,transparente
s03_alquimia_magia_livros_10,alquimia_magia_livros_10,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_10.png,alquimia_magia_livros,03-1000614717.png,542,183,68,107,transparente
s03_alquimia_magia_livros_11,alquimia_magia_livros_11,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_11.png,alquimia_magia_livros,03-1000614717.png,610,183,60,107,transparente
s03_alquimia_magia_livros_12,alquimia_magia_livros_12,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_12.png,alquimia_magia_livros,03-1000614717.png,672,183,60,107,transparente
s03_alquimia_magia_livros_13,alquimia_magia_livros_13,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_13.png,alquimia_magia_livros,03-1000614717.png,733,183,47,107,transparente
s03_alquimia_magia_livros_14,alquimia_magia_livros_14,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_14.png,alquimia_magia_livros,03-1000614717.png,769,183,196,107,transparente
s03_alquimia_magia_livros_15,alquimia_magia_livros_15,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_15.png,alquimia_magia_livros,03-1000614717.png,956,183,61,107,transparente
s03_alquimia_magia_livros_16,alquimia_magia_livros_16,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_16.png,alquimia_magia_livros,03-1000614717.png,1010,183,163,107,transparente
s03_alquimia_magia_livros_17,alquimia_magia_livros_17,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_17.png,alquimia_magia_livros,03-1000614717.png,1164,183,165,107,transparente
s03_alquimia_magia_livros_18,alquimia_magia_livros_18,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_18.png,alquimia_magia_livros,03-1000614717.png,1321,183,95,107,transparente
s03_alquimia_magia_livros_19,alquimia_magia_livros_19,assets_individuais/alquimia_magia_livros/alquimia_magia_livros_19.png,alquimia_magia_livros,03-1000614717.png,1413,183,108,107,transparente
s03_documentos_pergaminhos_01,documentos_pergaminhos_01,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_01.png,documentos_pergaminhos,03-1000614717.png,2,280,95,105,transparente
s03_documentos_pergaminhos_02,documentos_pergaminhos_02,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_02.png,documentos_pergaminhos,03-1000614717.png,90,280,96,105,transparente
s03_documentos_pergaminhos_03,documentos_pergaminhos_03,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_03.png,documentos_pergaminhos,03-1000614717.png,178,280,92,105,transparente
s03_documentos_pergaminhos_04,documentos_pergaminhos_04,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_04.png,documentos_pergaminhos,03-1000614717.png,266,280,86,105,transparente
s03_documentos_pergaminhos_05,documentos_pergaminhos_05,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_05.png,documentos_pergaminhos,03-1000614717.png,351,280,88,105,transparente
s03_documentos_pergaminhos_06,documentos_pergaminhos_06,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_06.png,documentos_pergaminhos,03-1000614717.png,438,280,81,105,transparente
s03_documentos_pergaminhos_07,documentos_pergaminhos_07,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_07.png,documentos_pergaminhos,03-1000614717.png,519,280,93,105,transparente
s03_documentos_pergaminhos_08,documentos_pergaminhos_08,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_08.png,documentos_pergaminhos,03-1000614717.png,611,280,86,105,transparente
s03_documentos_pergaminhos_09,documentos_pergaminhos_09,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_09.png,documentos_pergaminhos,03-1000614717.png,699,280,103,105,transparente
s03_documentos_pergaminhos_10,documentos_pergaminhos_10,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_10.png,documentos_pergaminhos,03-1000614717.png,798,280,99,105,transparente
s03_documentos_pergaminhos_11,documentos_pergaminhos_11,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_11.png,documentos_pergaminhos,03-1000614717.png,894,280,97,105,transparente
s03_documentos_pergaminhos_12,documentos_pergaminhos_12,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_12.png,documentos_pergaminhos,03-1000614717.png,990,280,108,105,transparente
s03_documentos_pergaminhos_13,documentos_pergaminhos_13,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_13.png,documentos_pergaminhos,03-1000614717.png,1099,280,95,105,transparente
s03_documentos_pergaminhos_14,documentos_pergaminhos_14,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_14.png,documentos_pergaminhos,03-1000614717.png,1198,280,111,105,transparente
s03_documentos_pergaminhos_15,documentos_pergaminhos_15,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_15.png,documentos_pergaminhos,03-1000614717.png,1314,280,74,105,transparente
s03_documentos_pergaminhos_16,documentos_pergaminhos_16,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_16.png,documentos_pergaminhos,03-1000614717.png,1389,280,73,105,transparente
s03_documentos_pergaminhos_17,documentos_pergaminhos_17,assets_individuais/documentos_pergaminhos/documentos_pergaminhos_17.png,documentos_pergaminhos,03-1000614717.png,1462,280,64,105,transparente
s03_simbolos_religiao_01,simbolos_religiao_01,assets_individuais/simbolos_religiao/simbolos_religiao_01.png,simbolos_religiao,03-1000614717.png,16,380,49,75,transparente
s03_simbolos_religiao_02,simbolos_religiao_02,assets_individuais/simbolos_religiao/simbolos_religiao_02.png,simbolos_religiao,03-1000614717.png,91,380,46,75,transparente
s03_simbolos_religiao_03,simbolos_religiao_03,assets_individuais/simbolos_religiao/simbolos_religiao_03.png,simbolos_religiao,03-1000614717.png,154,380,64,75,transparente
s03_simbolos_religiao_04,simbolos_religiao_04,assets_individuais/simbolos_religiao/simbolos_religiao_04.png,simbolos_religiao,03-1000614717.png,237,380,47,75,transparente
s03_simbolos_religiao_05,simbolos_religiao_05,assets_individuais/simbolos_religiao/simbolos_religiao_05.png,simbolos_religiao,03-1000614717.png,299,380,62,75,transparente
s03_simbolos_religiao_06,simbolos_religiao_06,assets_individuais/simbolos_religiao/simbolos_religiao_06.png,simbolos_religiao,03-1000614717.png,377,380,51,75,transparente
s03_simbolos_religiao_07,simbolos_religiao_07,assets_individuais/simbolos_religiao/simbolos_religiao_07.png,simbolos_religiao,03-1000614717.png,449,380,51,75,transparente
s03_simbolos_religiao_08,simbolos_religiao_08,assets_individuais/simbolos_religiao/simbolos_religiao_08.png,simbolos_religiao,03-1000614717.png,522,380,42,75,transparente
s03_simbolos_religiao_09,simbolos_religiao_09,assets_individuais/simbolos_religiao/simbolos_religiao_09.png,simbolos_religiao,03-1000614717.png,582,380,45,75,transparente
s03_simbolos_religiao_10,simbolos_religiao_10,assets_individuais/simbolos_religiao/simbolos_religiao_10.png,simbolos_religiao,03-1000614717.png,643,380,41,75,transparente
s03_simbolos_religiao_11,simbolos_religiao_11,assets_individuais/simbolos_religiao/simbolos_religiao_11.png,simbolos_religiao,03-1000614717.png,699,380,54,75,transparente
s03_simbolos_religiao_12,simbolos_religiao_12,assets_individuais/simbolos_religiao/simbolos_religiao_12.png,simbolos_religiao,03-1000614717.png,771,380,40,75,transparente
s03_simbolos_religiao_13,simbolos_religiao_13,assets_individuais/simbolos_religiao/simbolos_religiao_13.png,simbolos_religiao,03-1000614717.png,825,380,57,75,transparente
s03_simbolos_religiao_14,simbolos_religiao_14,assets_individuais/simbolos_religiao/simbolos_religiao_14.png,simbolos_religiao,03-1000614717.png,898,380,54,75,transparente
s03_simbolos_religiao_15,simbolos_religiao_15,assets_individuais/simbolos_religiao/simbolos_religiao_15.png,simbolos_religiao,03-1000614717.png,969,380,50,75,transparente
s03_simbolos_religiao_16,simbolos_religiao_16,assets_individuais/simbolos_religiao/simbolos_religiao_16.png,simbolos_religiao,03-1000614717.png,1036,380,51,75,transparente
s03_simbolos_religiao_17,simbolos_religiao_17,assets_individuais/simbolos_religiao/simbolos_religiao_17.png,simbolos_religiao,03-1000614717.png,1101,380,50,75,transparente
s03_simbolos_religiao_18,simbolos_religiao_18,assets_individuais/simbolos_religiao/simbolos_religiao_18.png,simbolos_religiao,03-1000614717.png,1165,380,24,75,transparente
s03_simbolos_religiao_19,simbolos_religiao_19,assets_individuais/simbolos_religiao/simbolos_religiao_19.png,simbolos_religiao,03-1000614717.png,1178,380,59,75,transparente
s03_simbolos_religiao_20,simbolos_religiao_20,assets_individuais/simbolos_religiao/simbolos_religiao_20.png,simbolos_religiao,03-1000614717.png,1242,380,73,75,transparente
s03_simbolos_religiao_21,simbolos_religiao_21,assets_individuais/simbolos_religiao/simbolos_religiao_21.png,simbolos_religiao,03-1000614717.png,1321,380,69,75,transparente
s03_simbolos_religiao_22,simbolos_religiao_22,assets_individuais/simbolos_religiao/simbolos_religiao_22.png,simbolos_religiao,03-1000614717.png,1399,380,60,75,transparente
s03_simbolos_religiao_23,simbolos_religiao_23,assets_individuais/simbolos_religiao/simbolos_religiao_23.png,simbolos_religiao,03-1000614717.png,1465,380,63,75,transparente
s03_simbolos_aventura_status_01,simbolos_aventura_status_01,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_01.png,simbolos_aventura_status,03-1000614717.png,13,445,55,80,transparente
s03_simbolos_aventura_status_02,simbolos_aventura_status_02,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_02.png,simbolos_aventura_status,03-1000614717.png,83,445,56,80,transparente
s03_simbolos_aventura_status_03,simbolos_aventura_status_03,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_03.png,simbolos_aventura_status,03-1000614717.png,158,445,48,80,transparente
s03_simbolos_aventura_status_04,simbolos_aventura_status_04,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_04.png,simbolos_aventura_status,03-1000614717.png,225,445,55,80,transparente
s03_simbolos_aventura_status_05,simbolos_aventura_status_05,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_05.png,simbolos_aventura_status,03-1000614717.png,301,445,51,80,transparente
s03_simbolos_aventura_status_06,simbolos_aventura_status_06,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_06.png,simbolos_aventura_status,03-1000614717.png,371,445,59,80,transparente
s03_simbolos_aventura_status_07,simbolos_aventura_status_07,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_07.png,simbolos_aventura_status,03-1000614717.png,461,445,24,80,transparente
s03_simbolos_aventura_status_08,simbolos_aventura_status_08,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_08.png,simbolos_aventura_status,03-1000614717.png,482,445,28,80,transparente
s03_simbolos_aventura_status_09,simbolos_aventura_status_09,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_09.png,simbolos_aventura_status,03-1000614717.png,533,445,50,80,transparente
s03_simbolos_aventura_status_10,simbolos_aventura_status_10,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_10.png,simbolos_aventura_status,03-1000614717.png,597,445,52,80,transparente
s03_simbolos_aventura_status_11,simbolos_aventura_status_11,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_11.png,simbolos_aventura_status,03-1000614717.png,663,445,47,80,transparente
s03_simbolos_aventura_status_12,simbolos_aventura_status_12,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_12.png,simbolos_aventura_status,03-1000614717.png,737,445,54,80,transparente
s03_simbolos_aventura_status_13,simbolos_aventura_status_13,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_13.png,simbolos_aventura_status,03-1000614717.png,814,445,60,80,transparente
s03_simbolos_aventura_status_14,simbolos_aventura_status_14,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_14.png,simbolos_aventura_status,03-1000614717.png,884,445,55,80,transparente
s03_simbolos_aventura_status_15,simbolos_aventura_status_15,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_15.png,simbolos_aventura_status,03-1000614717.png,947,445,48,80,transparente
s03_simbolos_aventura_status_16,simbolos_aventura_status_16,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_16.png,simbolos_aventura_status,03-1000614717.png,1006,445,42,80,transparente
s03_simbolos_aventura_status_17,simbolos_aventura_status_17,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_17.png,simbolos_aventura_status,03-1000614717.png,1058,445,49,80,transparente
s03_simbolos_aventura_status_18,simbolos_aventura_status_18,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_18.png,simbolos_aventura_status,03-1000614717.png,1116,445,45,80,transparente
s03_simbolos_aventura_status_19,simbolos_aventura_status_19,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_19.png,simbolos_aventura_status,03-1000614717.png,1169,445,56,80,transparente
s03_simbolos_aventura_status_20,simbolos_aventura_status_20,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_20.png,simbolos_aventura_status,03-1000614717.png,1237,445,41,80,transparente
s03_simbolos_aventura_status_21,simbolos_aventura_status_21,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_21.png,simbolos_aventura_status,03-1000614717.png,1286,445,42,80,transparente
s03_simbolos_aventura_status_22,simbolos_aventura_status_22,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_22.png,simbolos_aventura_status,03-1000614717.png,1335,445,42,80,transparente
s03_simbolos_aventura_status_23,simbolos_aventura_status_23,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_23.png,simbolos_aventura_status,03-1000614717.png,1384,445,42,80,transparente
s03_simbolos_aventura_status_24,simbolos_aventura_status_24,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_24.png,simbolos_aventura_status,03-1000614717.png,1433,445,42,80,transparente
s03_simbolos_aventura_status_25,simbolos_aventura_status_25,assets_individuais/simbolos_aventura_status/simbolos_aventura_status_25.png,simbolos_aventura_status,03-1000614717.png,1482,445,41,80,transparente
s03_tokens_herois_monstros_a_01,tokens_herois_monstros_a_01,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_01.png,tokens_herois_monstros_a,03-1000614717.png,4,515,81,95,transparente
s03_tokens_herois_monstros_a_02,tokens_herois_monstros_a_02,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_02.png,tokens_herois_monstros_a,03-1000614717.png,83,515,82,95,transparente
s03_tokens_herois_monstros_a_03,tokens_herois_monstros_a_03,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_03.png,tokens_herois_monstros_a,03-1000614717.png,164,515,83,95,transparente
s03_tokens_herois_monstros_a_04,tokens_herois_monstros_a_04,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_04.png,tokens_herois_monstros_a,03-1000614717.png,246,515,80,95,transparente
s03_tokens_herois_monstros_a_05,tokens_herois_monstros_a_05,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_05.png,tokens_herois_monstros_a,03-1000614717.png,324,515,84,95,transparente
s03_tokens_herois_monstros_a_06,tokens_herois_monstros_a_06,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_06.png,tokens_herois_monstros_a,03-1000614717.png,408,515,82,95,transparente
s03_tokens_herois_monstros_a_07,tokens_herois_monstros_a_07,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_07.png,tokens_herois_monstros_a,03-1000614717.png,489,515,82,95,transparente
s03_tokens_herois_monstros_a_08,tokens_herois_monstros_a_08,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_08.png,tokens_herois_monstros_a,03-1000614717.png,570,515,82,95,transparente
s03_tokens_herois_monstros_a_09,tokens_herois_monstros_a_09,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_09.png,tokens_herois_monstros_a,03-1000614717.png,653,515,83,95,transparente
s03_tokens_herois_monstros_a_10,tokens_herois_monstros_a_10,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_10.png,tokens_herois_monstros_a,03-1000614717.png,736,515,83,95,transparente
s03_tokens_herois_monstros_a_11,tokens_herois_monstros_a_11,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_11.png,tokens_herois_monstros_a,03-1000614717.png,819,515,84,95,transparente
s03_tokens_herois_monstros_a_12,tokens_herois_monstros_a_12,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_12.png,tokens_herois_monstros_a,03-1000614717.png,904,515,83,95,transparente
s03_tokens_herois_monstros_a_13,tokens_herois_monstros_a_13,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_13.png,tokens_herois_monstros_a,03-1000614717.png,988,515,83,95,transparente
s03_tokens_herois_monstros_a_14,tokens_herois_monstros_a_14,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_14.png,tokens_herois_monstros_a,03-1000614717.png,1071,515,81,95,transparente
s03_tokens_herois_monstros_a_15,tokens_herois_monstros_a_15,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_15.png,tokens_herois_monstros_a,03-1000614717.png,1148,515,80,95,transparente
s03_tokens_herois_monstros_a_16,tokens_herois_monstros_a_16,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_16.png,tokens_herois_monstros_a,03-1000614717.png,1226,515,80,95,transparente
s03_tokens_herois_monstros_a_17,tokens_herois_monstros_a_17,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_17.png,tokens_herois_monstros_a,03-1000614717.png,1302,515,80,95,transparente
s03_tokens_herois_monstros_a_18,tokens_herois_monstros_a_18,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_18.png,tokens_herois_monstros_a,03-1000614717.png,1378,515,78,95,transparente
s03_tokens_herois_monstros_a_19,tokens_herois_monstros_a_19,assets_individuais/tokens_herois_monstros_a/tokens_herois_monstros_a_19.png,tokens_herois_monstros_a,03-1000614717.png,1452,515,78,95,transparente
s03_tokens_monstros_b_01,tokens_monstros_b_01,assets_individuais/tokens_monstros_b/tokens_monstros_b_01.png,tokens_monstros_b,03-1000614717.png,9,600,85,110,transparente
s03_tokens_monstros_b_02,tokens_monstros_b_02,assets_individuais/tokens_monstros_b/tokens_monstros_b_02.png,tokens_monstros_b,03-1000614717.png,98,600,86,110,transparente
s03_tokens_monstros_b_03,tokens_monstros_b_03,assets_individuais/tokens_monstros_b/tokens_monstros_b_03.png,tokens_monstros_b,03-1000614717.png,189,600,86,110,transparente
s03_tokens_monstros_b_04,tokens_monstros_b_04,assets_individuais/tokens_monstros_b/tokens_monstros_b_04.png,tokens_monstros_b,03-1000614717.png,278,600,86,110,transparente
s03_tokens_monstros_b_05,tokens_monstros_b_05,assets_individuais/tokens_monstros_b/tokens_monstros_b_05.png,tokens_monstros_b,03-1000614717.png,367,600,85,110,transparente
s03_tokens_monstros_b_06,tokens_monstros_b_06,assets_individuais/tokens_monstros_b/tokens_monstros_b_06.png,tokens_monstros_b,03-1000614717.png,456,600,83,110,transparente
s03_tokens_monstros_b_07,tokens_monstros_b_07,assets_individuais/tokens_monstros_b/tokens_monstros_b_07.png,tokens_monstros_b,03-1000614717.png,543,600,83,110,transparente
s03_tokens_monstros_b_08,tokens_monstros_b_08,assets_individuais/tokens_monstros_b/tokens_monstros_b_08.png,tokens_monstros_b,03-1000614717.png,630,600,85,110,transparente
s03_tokens_monstros_b_09,tokens_monstros_b_09,assets_individuais/tokens_monstros_b/tokens_monstros_b_09.png,tokens_monstros_b,03-1000614717.png,719,600,85,110,transparente
s03_tokens_monstros_b_10,tokens_monstros_b_10,assets_individuais/tokens_monstros_b/tokens_monstros_b_10.png,tokens_monstros_b,03-1000614717.png,808,600,85,110,transparente
s03_tokens_monstros_b_11,tokens_monstros_b_11,assets_individuais/tokens_monstros_b/tokens_monstros_b_11.png,tokens_monstros_b,03-1000614717.png,896,600,84,110,transparente
s03_tokens_monstros_b_12,tokens_monstros_b_12,assets_individuais/tokens_monstros_b/tokens_monstros_b_12.png,tokens_monstros_b,03-1000614717.png,984,600,83,110,transparente
s03_tokens_monstros_b_13,tokens_monstros_b_13,assets_individuais/tokens_monstros_b/tokens_monstros_b_13.png,tokens_monstros_b,03-1000614717.png,1071,600,83,110,transparente
s03_tokens_monstros_b_14,tokens_monstros_b_14,assets_individuais/tokens_monstros_b/tokens_monstros_b_14.png,tokens_monstros_b,03-1000614717.png,1156,600,84,110,transparente
s03_tokens_monstros_b_15,tokens_monstros_b_15,assets_individuais/tokens_monstros_b/tokens_monstros_b_15.png,tokens_monstros_b,03-1000614717.png,1243,600,83,110,transparente
s03_tokens_monstros_b_16,tokens_monstros_b_16,assets_individuais/tokens_monstros_b/tokens_monstros_b_16.png,tokens_monstros_b,03-1000614717.png,1329,600,85,110,transparente
s03_tokens_monstros_b_17,tokens_monstros_b_17,assets_individuais/tokens_monstros_b/tokens_monstros_b_17.png,tokens_monstros_b,03-1000614717.png,1429,600,71,110,transparente
s03_tokens_monstros_b_18,tokens_monstros_b_18,assets_individuais/tokens_monstros_b/tokens_monstros_b_18.png,tokens_monstros_b,03-1000614717.png,1489,600,19,110,transparente
s03_tokens_monstros_b_19,tokens_monstros_b_19,assets_individuais/tokens_monstros_b/tokens_monstros_b_19.png,tokens_monstros_b,03-1000614717.png,1497,600,26,110,transparente
s03_hexes_terreno_locais_01,hexes_terreno_locais_01,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_01.png,hexes_terreno_locais,03-1000614717.png,8,700,81,100,transparente
s03_hexes_terreno_locais_02,hexes_terreno_locais_02,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_02.png,hexes_terreno_locais,03-1000614717.png,92,700,86,100,transparente
s03_hexes_terreno_locais_03,hexes_terreno_locais_03,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_03.png,hexes_terreno_locais,03-1000614717.png,182,700,74,100,transparente
s03_hexes_terreno_locais_04,hexes_terreno_locais_04,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_04.png,hexes_terreno_locais,03-1000614717.png,261,700,76,100,transparente
s03_hexes_terreno_locais_05,hexes_terreno_locais_05,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_05.png,hexes_terreno_locais,03-1000614717.png,344,700,77,100,transparente
s03_hexes_terreno_locais_06,hexes_terreno_locais_06,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_06.png,hexes_terreno_locais,03-1000614717.png,440,700,74,100,transparente
s03_hexes_terreno_locais_07,hexes_terreno_locais_07,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_07.png,hexes_terreno_locais,03-1000614717.png,523,700,81,100,transparente
s03_hexes_terreno_locais_08,hexes_terreno_locais_08,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_08.png,hexes_terreno_locais,03-1000614717.png,613,700,68,100,transparente
s03_hexes_terreno_locais_09,hexes_terreno_locais_09,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_09.png,hexes_terreno_locais,03-1000614717.png,683,700,65,100,transparente
s03_hexes_terreno_locais_10,hexes_terreno_locais_10,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_10.png,hexes_terreno_locais,03-1000614717.png,752,700,69,100,transparente
s03_hexes_terreno_locais_11,hexes_terreno_locais_11,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_11.png,hexes_terreno_locais,03-1000614717.png,830,700,63,100,transparente
s03_hexes_terreno_locais_12,hexes_terreno_locais_12,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_12.png,hexes_terreno_locais,03-1000614717.png,897,700,87,100,transparente
s03_hexes_terreno_locais_13,hexes_terreno_locais_13,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_13.png,hexes_terreno_locais,03-1000614717.png,991,700,73,100,transparente
s03_hexes_terreno_locais_14,hexes_terreno_locais_14,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_14.png,hexes_terreno_locais,03-1000614717.png,1067,700,72,100,transparente
